unique_id,title,company,logo_url,location,job_type,salary,experience,description
e28315e48b2fde92fb607e0b7042da86,Ingenieur De Production - H/F,HARDIS GROUP,https://assets.chooseyourboss.com/companies/logos/000/010/767/medium/minalogic-blogmember-logo-hardis-4.png?1688630558,Seyssinet-Pariset,CDI,Environ 40k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Vous intégrez notre service support éditeur Reflex basé à Grenoble, de plus de 45 collaborateurs, pour prendre en charge les missions suivantes :
- Contribuer à la mise en place et au maintien du projet d'industrialisation de la production, et à la sécurisation des applications
- Contribuer à la montée en compétence des équipes Niveau 2. Vous élaborez et animez les formations d'exploitation/ administration aux Administrateur N2
- Résoudre les incidents et problèmes de production de Niveau 3
- Gérer les projets d'exploitation (rédaction compte rendu d'intervention, être garant du livrable, validation des spécification et doc techniques...)
-Piloter les opérations de paramétrage, d'optimisation et de maintien en condition opérationnelle des environnements clients
-Identifier les problèmes récurrents, et proposer des corrections
-Prendre en charge, pour les clients existants, des demandes de changements complexes et/ou critiques
-Piloter l’analyse et la résolution des incidents critiques</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Résolution incidents et problèmes N3</p></li><li><p>Gérer projets d'exploitation</p></li><li><p>Maintien en condition opérationnelle</p></li><li><p> Contribuer à la mise en place et au maintien du projet d'industrialisation de la production</p></li><li><p>Piloter les opérations de paramétrage, d'optimisation</p></li></ul></div><div><h2>Pourquoi HARDIS GROUP ?</h2><p>Intégrez le support infrastructure REFLEX, logiciel leader sur la gestion de la logistique entrepôt.
Venez mettre en jeu votre dynamisme et vos compétences relationnelles dans un contexte international (France, Europe, Afrique, Amérique du Nord, Inde…) sur le logiciel REFLEX dont nous sommes l’unique éditeur. Nos clients renommés et d’horizons très variés vous proposerons des challenges au quotidien.</p></div><div><h2>Localisation</h2><p>3 Rue Paul Valérien Perrin, 38170 Seyssinet-Pariset, France</p></div>"
84c22ffa1a27c605f9cb13463f3af3f2,Service Delivery Manager H/f - H/F,HARDIS GROUP,https://assets.chooseyourboss.com/companies/logos/000/010/767/medium/minalogic-blogmember-logo-hardis-4.png?1688630558,Seyssinet-Pariset,CDI,Environ 40k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Gestion de portefeuille :
Veiller au respect des engagements contractuels,
S’assurer de la bonne coordination des acteurs internes,
S’assurer de l’équilibre financier des différents comptes, 
Réaliser la facturation des services récurrents et prestations complémentaires,
S’assurer de la bonne prise en charge des nouveaux comptes clients par les équipes internes,
Informer vos interlocuteurs internes de l’actualité opérationnelle de vos différents comptes.

Relation Client :
Être garant de l'image de l'entreprise,
Être l’interlocuteur privilégié pour toute question relative à la gouvernance opérationnelle,
Assurer le reporting et la communication vers vos interlocuteurs clients,
Préparer, animer les comités de pilotage et suivre les plans d’actions,
Améliorer la qualité du service, la relation et la satisfaction des clients.

Avant-vente :
Identifier les opportunités de développement et alerter les services 
Contribuer à la présentation des offres en collaboration avec le commerce.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Gestion de portefeuille</p></li><li><p>Relation client </p></li><li><p>Avant-Vente</p></li><li><p>Préparer les comités de pilotage</p></li><li><p>Suivre l'équilibre financier</p></li></ul></div><div><h2>Pourquoi HARDIS GROUP ?</h2><p>Vous souhaitez évoluer dans un environnement de travail innovant, dynamique, tourné vers l’avenir et l’international., vous êtes sensible au numérique responsable, rejoignez nos équipes, contribuez au développement durable et assurez la maintenance et les évolutions de nos solutions en collaboration avec nos clients.   
Informations complémentaires : 

Accord de télétravail (jusqu’à 3 jours/semaine),
Poste sédentaire sur Grenoble (locaux modernes et récents)
Prime de participation et accès au Plan épargne groupe,
RTT, mutuelle familiale, titres restaurant, prime vacances
Aide à la mobilité (transport en commun et vélo)</p></div><div><h2>Localisation</h2><p>3 Rue Paul Valérien Perrin, 38170 Seyssinet-Pariset, France</p></div>"
5bbe98bb87be48f2e81bcaded0877adb,Ingénieur Systèmes Et Réseaux - H/F,HARDIS GROUP,https://assets.chooseyourboss.com/companies/logos/000/010/767/medium/minalogic-blogmember-logo-hardis-4.png?1688630558,Seyssinet-Pariset,CDI,Environ 45k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Hardis Group poursuit la croissance de son activité REFLEX et Cloud et Intégration et recrute un Ingénieur Systèmes et réseaux (H/F).

Vous rejoignez une équipe projet en tant qu’Ingénieur Systèmes et réseaux Reflex WMS, logiciel leader sur son marché qui propose des solutions globales pour améliorer la performance de la Supply Chain de ses clients.

Vous aurez pour misions principales : 
En collaboration avec le chef de projet infrastructure et l’architecte solution, réaliser la mise en œuvre d’architectures Reflex WMS en contexte cloud privé et public :
- Suivre les réalisations techniques de bout en bout pour le projet
- Réaliser la documentation technique
- Effectuer les passations de dossiers techniques à l’équipe support</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Réalisation de documentation technique</p></li><li><p>Suivre les réalisations techniques</p></li><li><p>Effectuer les passations de dossiers techniques à l'équipe support</p></li></ul></div><div><h2>Pourquoi HARDIS GROUP ?</h2><p>Motivé(e) et curieux,(se) vous êtes prêt(e) à apprendre et développer vos compétences sur des domaines techniques variés, en collaboration avec notre équipe d’architectes solutions.
Votre capacité d’adaptation, votre sens du service, votre proactivité ainsi que vos qualités relationnelles seront des atouts importants pour votre développement dans notre société
N'hésitez pas ! Venez nous rejoindre !</p></div><div><h2>Localisation</h2><p>3 Rue Paul Valérien Perrin, 38170 Seyssinet-Pariset, France</p></div>"
daefe5edafc7b14d195e8713917223e9,Product Owner Technique - H/F,HARDIS GROUP,https://assets.chooseyourboss.com/companies/logos/000/010/767/medium/minalogic-blogmember-logo-hardis-4.png?1688630558,Seyssinet-Pariset,CDI,Environ 40k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Prendre en charge des évolutions techniques du progiciel :  

Recueillir les besoins auprès des demandeurs (hébergeurs, DSI, intégrateurs, partenaires) 
Pour chaque besoin, explorer plusieurs solutions (concept, schémas, logigrammes, ...) 
Valoriser chacune des solutions suivant son intérêt métier, la complexité de développement son évolutivité 
Choisir la solution la plus pertinente 
Assister les équipes de développement sur la compréhension des besoins techniques 
Tester et valider le fonctionnement de la solution   
Faire de la veille technologique 
Accompagner les intégrateurs et la hotline : 

Faciliter la montée en compétence 
Identifier des axes de progressions 
Proposer un plan d'actions  </p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Recueil de besoins</p></li><li><p>Etude de solutions</p></li><li><p>Assistance des équipes techniques dans la compréhension des besoins techniques</p></li><li><p>Tester et valider la solution</p></li></ul></div><div><h2>Pourquoi HARDIS GROUP ?</h2><p>LES PLUS DE CE POSTE
Varié (diagnostic, assistance mais aussi participation aux évolutions futures)
Expertise (au sein de la R&amp;D, vous êtes support niveau 3 et ne travaillez que sur des sujets intéressants et complexes)
Autonomie
Veille technologique</p></div><div><h2>Localisation</h2><p>3 Rue Paul Valérien Perrin, 38170 Seyssinet-Pariset, France</p></div>"
051e0bba076dd5cccc053b70b200295e,Développeur TypeScript Full Stack Senior - H/F NEW,RECRUT-INFO,https://assets.chooseyourboss.com/companies/logos/000/005/107/medium/logo%20ri%20tda.png?1527683879,Marseille,CDI,Environ 60k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Rattaché·e au Responsable des développements, au sein d'une équipe de 8 développeurs, vous participerez à toutes les phases de conception et de développement permettant d'améliorer la suite logicielle qui accompagne les médecins dans leurs opérations en milieu hospitalier. 

Vous travaillerez au contact des Product owners et des Data Scientists qui composent l'équipe technique de manière à produire des solutions propres et robustes. Vous aurez à documenter vos développements de manière à conserver un état des lieux clair de ce qui a été conçu par vos soins.

Vous justifiez d'une expérience solide d'au moins 5 ans en développement Full Stack dont au moins 2 ans avec TypeScript, NodeJs et ReactJs.  

Environnement technique : ReactJs (requis), TypeScript (requis), Electron (souhaité), Node.js (requis), Jest (souhaité), Docker, GIT (requis), GitLab-CI, Python, Linux (souhaité), Rust, Kotlin, C++, GoLang, 
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Conception technique</p></li><li><p>Développement de fonctionnalités</p></li><li><p>Mise en place de tests unitaires</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>La société qui recrute est en train de quitter sa chrysalide de start-up pour passer à l'étape suivante  : un acteur incontournable sur son marché de niche au niveau européen. Elle propose de nombreux avantages : du télétravail partiel et une place de parking si vous habitez en dehors de Marseille, des jours de RTT, une carte Swile pour vos repas...

Sur le plan humain, une excellente ambiance familiale et sur le plan technique des challenges plein les cartons qui permettront d'améliorer grandement le quotidien du personnel médical en bloc opératoire...

Ce poste peut offrir jusqu'à 3 jours de télétravail hebdomadaire si vous résidez en dehors de Marseille (2 jours par semaine si vous résidez dur Marseille) ainsi qu'une place de parking pour faciliter votre venue dans les locaux de la société.

Si l'idée de travailler sur une stack TypeScript avec Electron et React vous motive, avec la possibilité de travaille sur d'autres langages dont Rust et Python, ce poste est fait pour vous.</p></div><div><h2>Localisation</h2><p>Marseille, France</p></div>"
dd7f69a3baaee9044a7b1d660c2fd8f3,Ingénieur DevOps - H/F,HARDIS GROUP,https://assets.chooseyourboss.com/companies/logos/000/010/767/medium/minalogic-blogmember-logo-hardis-4.png?1688630558,Seyssinet-Pariset,CDI,Environ 47k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Vous serez amené(e) à construire les différents socles technologiques pour la mise en œuvre des projets de notre client.  
 
Les principaux défis à relever consistent à : 
- L’automatisation : intégration continue, livraison continue, déploiements, etc. 
- La mise en place et gestion des outils d'industrialisation et de déploiement 
- L’application et l’harmonisation des pratiques DevOps, veille technologique, vous contribuez au processus d'amélioration continue en collaboration avec les équipes RUN 
- La gestion de la disponibilité et la supervision des environnements applicatifs, la gestion des incidents et l’escalade des problèmes  
- Le suivi des coûts d'infrastructure de développement des activités RUN 
- L'amélioration de la documentation et transfert des connaissances du déploiement aux équipes Ops 
- La configuration des ressources Cloud, évolution et maintenance des outils mutualisés. 

Issu(e) d’un Master Bac+4/5, vous souhaitez travailler en DevOps et Cloud et en anglais. </p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Plateforme cloud : Azure, et/ou AWS</p></li><li><p> Infrastructure as a Code : Terraform</p></li><li><p>Automatisation : Ansible, Terraform, Shell, PowerShell, Python </p></li><li><p>Conteneurisation : Docker, Kubernetes </p></li><li><p>Intégration et livraison continues : Git, Azure DevOps, Jenkins, Github Action, Gitlab CI/CD </p></li></ul></div><div><h2>Pourquoi HARDIS GROUP ?</h2><p>Notre entreprise articule sa stratégie RSE autour de trois piliers : la diversité et l’égalité des chances, l’insertion par l’éducation et la réduction de l’empreinte environnementale de ses activités et de celles de ses clients notamment en leur proposant une démarche systématique du numérique responsable.</p></div><div><h2>Localisation</h2><p>3 Rue Paul Valérien Perrin, 38170 Seyssinet-Pariset, France</p></div>"
4499d9635cca64eb85243037fbcfbd87,Expert Data Intégration - H/F,HARDIS GROUP,https://assets.chooseyourboss.com/companies/logos/000/010/767/medium/minalogic-blogmember-logo-hardis-4.png?1688630558,Grenoble,CDI,Environ 50k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Dans le cadre de la croissance de son activité Services, Hardis Group recrute un Expert Data Intégration (H/F) avec de bonnes connaissance Talend pour renforcer ses équipes grenobloises.

Vous développerez et mettrez en œuvre les solutions techniques de gestion des données et de l'intégration des flux du système d'information de nos clients. Vos missions seront de :   
- Analyser techniquement et fonctionnellement le besoin
- Participer à la rédaction de spécifications techniques et aux procédures de livraison
- Concevoir des procédures de transformation de données (maping)
- Migrer et/ ou développer des flux de données de type ETL / ELT / ESB  
- Développer des tests applicatifs, définir et réaliser les procédures de tests techniques, de tests d'intégration et de recette de ces développements
- Participer à la conception et mise en place de datawarehouse 
- Encadrer des développeurs juniors
- Prendre en charge la maintenance évolutive et corrective en conditions opérationnelles</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Maitrise d’une plateforme d’intégration de données : Talend serait un plus, sinon Informatica, Stambia, Datastage Server, Oracle Data Integrator (ODI), Tibco Jaspersoft, Azure Data Factory, Pentaho </p></li><li><p>Vous connaissez le langage SQL/PL-SQL et Java</p></li><li><p>Vous maitrisez les bases de données on-premise et/ou cloud </p></li><li><p>Talend Enterprise Data Intégration </p></li><li><p>La maitrise de l’anglais professionnel</p></li></ul></div><div><h2>Pourquoi HARDIS GROUP ?</h2><p>Notre entreprise articule sa stratégie RSE autour de trois piliers : la diversité et l’égalité des chances, l’insertion par l’éducation et la réduction de l’empreinte environnementale de ses activités et de celles de ses clients notamment en leur proposant une démarche systématique du numérique responsable.</p></div><div><h2>Localisation</h2><p>Grenoble, France</p></div>"
4f8dbce3f01a6937e491c06cff0a1401,Développeur(se) Fullstack Python/React.JS - Full remote - H/F NEW,EASY PARTNER,https://assets.chooseyourboss.com/companies/logos/000/004/049/medium/reseaux%20sociaux%20Gif%20EP_2.gif?1538583831,Paris,CDI,Environ 55k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Contexte du poste :

Nous sommes une entreprise spécialisée dans la fabrication de composants électroniques permettant à nos clients de créer des écrans LED Ultra Fine Pixel, pour la meilleure expérience vidéo jamais créée. Nous avons développé un Pixel révolutionnaire, constitué de minuscules puces Micro-LED, directement montés sur la surface de l’écran.

Nous recherchons un(e) développeur.se fullstack Python/React.JS qui interviendra sur l’interface utilisateur afin de rendre l’utilisation plus agréable pour nos clients.

Profil recherché :
- Vous disposez de 3 à 5 ans d’expérience en 
   développement Web
- Vous êtes diplômé d’un Bac+3/Bac+5 
- Vous êtes autonome 
- Vous êtes force de proposition
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Développement de l’interface Web</p></li><li><p>Développement de nouvelles fonctionnalités</p></li><li><p>Analyse de la pile actuelle et suggérer des améliorations</p></li><li><p>Mettre en place la nouvelle architecture</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Avantages :
- Full remote
- Primes annuelle de performance 
- RTT

Pourquoi nous rejoindre :
- Vous intégrez une entreprise présente à 
   l’international
- Possibilités d’évolution
- Participez à un projet passionnant et 
   révolutionnaire
</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
9c53e6cbde0586144422df02a8453336,Bras droit du CTO- Leader dans la Legaltech' - Société bienveillante avec de belles valeurs - H/F NEW,L2C,https://assets.chooseyourboss.com/companies/logos/000/005/058/medium/l2c%20logo.jpg?1472560694,Paris,CDI,Environ 85k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Notre client est une société novatrice en forte croissance, leader dans la Legaltech.

Créée il y a 6 ans, notre client révolutionne la marché grâce à un logiciel à la pointe qui intègre l’IA. 
C’est une société engagée, bienveillante, éthique, portée sur le respect des droits en France et investie dans l’associatif. 

Cette société ambitieuse de 50 personnes propose deux produits SAAS pointus, dans le domaine de la RGPD à destination de grands comptes clients/institutions reconnus en France et en Europe. 

Au-delà d’un environnement technique stimulant et à la pointe, notre client s’engage pour le respect de l’égalité salariale, la diversité et l’inclusion.

Chaque collaborateur est pris en compte, valorisé et se voit offrir des formations afin de monter en compétences sur les domaines ciblés. 

Nous recherchons le bras droit du CTO, dans le cadre d’une création de poste.

C’est un poste clé, avec de beaux challenges. 

Votre travail aura un impact direct et visible sur le produit. 
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Vous rejoindrez une équipe technique d’une vingtaine d’experts et serez rattaché(e) directement au fondateur.  Vous travaillerez en collaboration étroite avec le CTO, le fondateur et le reste de l’équipe technique (devs, devops, UX, PO…) </p></li><li><p>Vous introduirez l’innovation sur tous les plans des produits </p></li><li><p>Vous interviendrez depuis la phase d’idéation, d’identification des opportunités jusqu’à l’industrialisation </p></li><li><p>Vous prototyperez, identifierez les solutions techniques et les frameworks. Vous cadrerez les évolutions en amont notamment en terme d’architecture </p></li><li><p>Vous accompagnerez l’équipe de développement vers toujours plus de nouveauté </p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Node, MongoDB, Elasticsearch, React, Typescript, Go, RabbitMQ, OpenAI Scaleway, Gitlab, Docker, Ansible, OpenAI, Grafana.. 

Profil 
Nous recherchons un développeur sénior, idéalement en environnement Javascript et/ou GO, avec de bonnes compétences en architecture. 
Idéalement issu(e) d’une formation supérieure en informatique, vous avez déjà travaillé au sein d’une start-up en phase active de croissance. 
Véritable problem solver, vous aimez réaliser des audits, proposer des solutions novatrices, tant en terme d’architecture, d’infrastructure que de stack. 

Les plus

-Locaux agréables à proximité immédiate de Paris (92) 
-Société ambitieuse en forte croissance, leader dans la Legal tech’
-Belles valeurs d’entreprise : respect des droits, bienveillance, inclusion, égalité salariale, diversité, valorisation personnelle, esprit d’équipe important, implication associative... 
-Politique de formation, RTT, congés payés, mutuelle/prévoyance, tickets restaurant… 
-Télétravail partiel</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
4e03d7a310daf998a51ec6b18be8c449,Développeur(se) Back-End PHP natif - Paris - H/F,EASY PARTNER,https://assets.chooseyourboss.com/companies/logos/000/004/049/medium/reseaux%20sociaux%20Gif%20EP_2.gif?1538583831,Paris,CDI,Environ 37k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Fort de 17 ans d’expérience dans le domaine du digital, nous développons un logiciel SaaS conçu autour du besoin des commerçants, afin d’aider nos clients à créer et réussir leur E-commerce. Nous regroupons tous les outils indispensables afin de déployer une activité de E-commerce ou une transformation digitale des points de vente (front office, Click &amp; Collect, Ship from store, Stock unifié …).  Grâce à une alliance du digital et du physique, nous permettons à nos clients, connus du grand public, d’améliorer leur communication et donc leur visibilité. 

Dans le cadre d'une forte croissance, nous recherchons un(e) développeur(se) PHP qui aura la charge de conceptualiser notre logiciel et le faire évoluer en permanence. 
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Anticiper, analyser, définir nos besoins technologiques et structurels</p></li><li><p>Avoir une capacité d'analyse et de préconisation des processus ou solutions techniques</p></li><li><p>Conceptualisation et développement des évolutions et fonctionnalités techniques et métier</p></li><li><p>Correction durable et optimisation du cœur de la solution </p></li><li><p>Mise en place des tests unitaire et réalisation des contrôles de qualité</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>* Intégrer une entreprise possédant plus de 100 
   partenaires 
* Travailler avec des entreprises connues du grand 
   public
* Monter en compétences sur du Back
* Possibilités d'évolution
</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
89b89c80a74602277bc93d2fb8748e5c,Chef(fe) de projet technique | Agence digitale 🌍 - H/F,EKYP,https://assets.chooseyourboss.com/companies/logos/000/003/071/medium/EKYP%20Logo%20anime%CC%81%20400x400.gif?1667570667,Paris,CDI,Environ 60k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Rejoignez une équipe d'élite au cœur d'une agence digitale parisienne de premier plan ! 

L'agence, comptant 500 collaborateurs passionnés, recherche un talent pour intégrer une équipe en tant que Chef(fe) de Projet Technique. 

Vous aurez l'occasion de vous immerger dans une culture d'innovation et de créativité au sein de l'une des agences digitales les plus influentes de Paris.

En collaborant avec des grands noms tels que Volkswagen, Intermarché, McDonald's, LVMH, et bien d'autres encore, vous aurez la chance de travailler sur des projets de grande envergure pour des marques mondialement reconnues.</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Gérer un projet d'envergure en autonomie </p></li><li><p>Piloter les prestataires et la relation client</p></li><li><p>Participer aux études de faisabilités et assurer les revue de code</p></li><li><p>Garantir les délais, la qualité et la satisfaction client</p></li><li><p>Faire de la veille technologique</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Profil recherché :

- Expérience en développement
- 2 ans d'expérience en gestion de projet
- Expérience en Agence ou ESN est appréciée
- Maîtrise de l'anglais technique écrit
- Capacité à travailler de manière autonome et à communiquer efficacement


Les opportunités :

- Travailler au sein d'une entreprise stimulante
- Autonomie dans votre travail
- Être au cœur des échanges


Rémunération et avantages :

- Salaire entre 50K et 65K (+ intéressement)
- Culture du travail à distance très flexible
- Remboursement à hauteur de 50% des frais de votre salle de sport
- Excellente mutuelle
- Voyages, séminaires et événements festifs hors site</p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
e181866e73e99f52e995f55cfb11f904,Lead Developper JAVA - H/F,HARDIS GROUP,https://assets.chooseyourboss.com/companies/logos/000/010/767/medium/minalogic-blogmember-logo-hardis-4.png?1688630558,Grenoble,CDI,Environ 45k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>Vous souhaitez intervenir sur des projets innovants faisant appel à votre maîtrise de l'écosystème de la JVM et rejoindre une équipe de développeurs dans un contexte technologique pointu ? 
Dans le cadre de la croissance de son activité Services, Hardis Group recrute un Lead Développeur Java (H/F) pour renforcer son entité Business Apps de Grenoble. 
 
En étroite collaboration avec le CTO et l’architecte, vous intervenez sur des projets de taille intermédiaire dont vous êtes le garant de la cohérence, de la performance et de l’intégrité. Vous proposez et mettez en œuvre des solutions techniques pertinentes pour nos clients, tout en assurant un rôle de support et d’expert technique vis-à-vis de l'ensemble de l’équipe. 
 
Au sein de notre environnement technologique : 
 Back-end :  Java 17, Spring Boot, Hibernate, JUnit 5,Keycloak, Kafka 
 Devops : Gitlab CI, Docker, SonarQube  
 Outillage projet : Office365, GitLab, Jira, Confluence, </p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Concevoir et développer des applications Java robustes, efficaces et évolutives </p></li><li><p>Superviser et encadrer une équipe de développeurs Java </p></li><li><p> Participer à l'analyse des besoins clients et à la définition</p></li><li><p>Assurer la qualité du code, effectuer des tests et des revues de code régulières </p></li><li><p>Accompagnement développeurs juniors et tutorats d’alternants ; Animer / développer et participer aux communautés techniques</p></li></ul></div><div><h2>Pourquoi HARDIS GROUP ?</h2><p>Depuis 1984, nous cultivons la convivialité, l’authenticité et le sens du collectif. Nous osons porter vos initiatives en leur donnant une réalité concrète et nous investissons dans votre montée en compétence notamment avec la Hardis Group Academy. Nous faisons confiance à nos équipes pour que chacun puisse profiter pleinement de son expérience chez nous.

Notre entreprise articule sa stratégie RSE autour de trois piliers : la diversité et l’égalité des chances, l’insertion par l’éducation et la réduction de l’empreinte environnementale de ses activités et de celles de ses clients. Des relations simples, une écoute bienveillante et une envie de se dépasser, c’est ce qui fait notre différence !</p></div><div><h2>Localisation</h2><p>Grenoble, France</p></div>"
79d16cc903ccbe3ae25fd2b6198a9ebb,Product Manager - Editeur SaaS - H/F,Opus Recruitment Solutions,https://assets.chooseyourboss.com/companies/logos/000/010/631/medium/1538149041555.png?1668783634,Paris,CDI,Environ 65k€,3 - 6 ans,"<div><h2 class=""no-margin-top"">Le poste</h2><p>💡 Product Manager - 3/5 ans d'expé - FinTech
🎯 Paris Ouest
💰 Jusqu'à 65K en fixe
🌍 Régime hybride: 2 jours de télétravail

Une nouvelle opportunité de Product Manager vient de s'ouvrir au sein d'une FinTech que j'accompagne en pleine transition d'un mode Project vers un mode Product!

Vous rejoindrez une équipe d'environ 6 personnes constituée de 2 Product Designers et de 4 à 5 développeurs. Outre les fonctions habituelles de gestion du backlog et une belle expérience en Scrum, c'est surtout votre expérience sur des projets from scratch, votre capacité à aller loin sur la phase de conception et à travailler en cohésion avec les designers qui vont faire la différence !

Votre profil:
- 3 à 5 ans d'expérience en tant que Product Manager
- Vous avez idéalement une formation d'Ingénieur
- Vous avez une première expérience dans un environnement SaaS
- Idéalement, vous avez des expériences de switch du services vers le product
- Vous avez l'habitude de travailler en cohésion avec le desi</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Développer et communiquer une vision produit claire alignée sur nos objectifs commerciaux et les normes du marché.</p></li><li><p>Travailler en étroite collaboration avec le concepteur de produits pour comprendre les insights des utilisateurs et collaborer à l'affinage des user stories.</p></li><li><p>Favoriser une forte collaboration entre les équipes interfonctionnelles, y compris les développeurs, les concepteurs et les parties prenantes. Travailler en étroite collaboration avec le concepteur de produits pour convertir les insights des utilisateurs en fonctionnalités produit pertinentes.</p></li><li><p>Participer à la planification des sprints et contribuer à la définition des objectifs de sprint. Veiller à ce que les releases soient bien coordonnées, respectent les normes de qualité et fournissent une valeur maximale aux utilisateurs.</p></li></ul></div><div><h2>Pourquoi venir travailler pour ce client ?</h2><p>Possibilité d'évoluer au sein d'une société internationale en pleine mutation ! </p></div><div><h2>Localisation</h2><p>Paris, France</p></div>"
fb68afe34a9c7046c30b3bae4114ff14,Développeur/développeuse Front React.js Mycanal - H/F,CANAL+ Group,https://assets.chooseyourboss.com/companies/logos/000/001/939/medium/Logo%203.jpg?1684242780,Puteaux,CDI,Environ 60k€,7+,"<div><h2 class=""no-margin-top"">Le poste</h2><p>💻 Les équipes TECH CANAL+ ? + de 500 expertes et experts qui dénichent les dernières technos pour rendre l’expérience de nos abonnés unique. Un seul mot d’ordre : toujours plus d’agilité et d’innovation ! Ok ça fait 2 mots…

🔎 Rejoignez notre équipe Technique Distribution, en charge de concevoir, développer et faire évoluer l’ensemble de nos systèmes de diffusion de flux vidéos à travers des canaux variés (satellite, TNT, OTT, IPTV sur ADSL, câble et fibre), à l’échelle internationale ! Vous intégrerez l’équipe « Front Front Factory » composée d’une quinzaine de développeurs, qui travaille sur la partie Front Web, iOS et Android de myCANAL (notre plateforme de streaming).

Les projets en cours ou à venir :
Refonte visuelle de notre webapp et lancement de celle-ci sur TV.
Passage de notre stack en full Typescript (de 70% à 100%)
Mise en place la TVOD urbanisée : homogénéisation de notre système de paiement pour nos contenus payants pour l’ensemble de nos plateformes.
</p></div><div><h2>Les responsabilités</h2><ul class=""duty-list""><li><p>Analyser, estimer et développer les User Stories</p></li><li><p>Réalisation de nouvelles features et amélioration des features existantes</p></li><li><p>Etre force de proposition sur les évolutions du site</p></li><li><p>Participer aux différentes phases de test (unitaires, fonctionnels)</p></li><li><p>Créer et maintenir la documentation technique</p></li></ul></div><div><h2>Pourquoi CANAL+ Group ?</h2><p>🎁 Les +
Un abonnement CANAL+ pour être incollable sur nos univers !
Des avant-premières de films et séries dans notre salle de cinéma
Des visites de nos plateaux et des participations à nos émissions
Participation &amp; Intéressement
CSE attractif : chèques vacances et noël, prime mariage / pacs / naissance, réduction billetterie sport / voyages / loisirs, prise en charge d’une partie de votre abonnement sportif, …
Et parce que nous voulons vous aider à vous épanouir et vous perfectionner : des formations régulières, des participations à des conférences en interne ou en externe, … !
 
En tant que média, producteur et distributeur de contenus, le Groupe CANAL+ a une responsabilité particulière. En interne ou à l’écran, nous soutenons une création ambitieuse, inclusive et respectueuse des limites planétaires.

👊 On agit pour l’égalité entre les femmes et les hommes, contre toute forme de discrimination ou harcèlement
🤝 On agit pour l’égalité des chances et l’inclusion de tous et toutes
</p></div><div><h2>Localisation</h2><p>6 Rue Godefroy, 92800 Puteaux, France</p></div>"
